,0,0
8638,damn who knew this whole time that wa the angri negro dude http co sp5zrufvkl,0
8639,damn you hoe,0
8640,damn bird stay shit on my car,0
8641,damn lol censor rt jwill252 redskin bitch let fuck go fuck the eagl we bout to burn that bitch down httr,0
8642,damn payback is bitch,0
8643,dani alv pull off that hairstyl neymar just look like faggot,1
8644,daniel there no cow tip and hoe down in jackson this citi live lol,0
8645,danni brown better put out more music before he od that dude is out his fuckin bird,0
8646,danni chris and should not be allow out in public togeth cunt,0
8647,dark skin girl with blond hair need to stop it the only bitch that can rock that is dijonay from the proud famili,0
8648,darki dgaf rt maxin betha 80sbaby4lif gotta chill wit his yellow 4thofjulyfli outfit man rt dominicanraf http co uimf6sdi,0
8649,dat bitch thot,0
8650,dat bitch gotta lay on her back to pee http co psf2q4wuq,0
8651,dat bitch had noo cheek,0
8652,dat bitch mouth made da honor roll,0
8653,dat bitch wild a shit lls,0
8654,dat da bad thing bout being color day bring me in to fight but do not vite me to da victori partay,0
8655,dat hoe smelt like she wa on her period 128514; 128514; 128514;,0
8656,dat nicca had jordan cleat,0
8657,dat nicca paper fuwop da booth,0
8658,date thug because you know they wo not pussi out when it come to defend you felonspleas,0
8659,date you would be like darnel date that fatal attract bitch brandi lol,0
8660,dat do not argu wit dese bitch lol,0
8661,dave chappell turn into beast he wish someon would tell him am rick jame bitch so he can whoop that as http co eisme6000xk,0
8662,david is bitch made heismybitch,0
8663,david is my bitch,0
8664,dawg as hoe,0
8665,dawg orient flavor noodl go so fuckin hard rt dun54 itsnotharold lmfaoo fuckin coon smh,0
8666,dawg rt chill cosbi man this about to be anoth trash thursday night game,0
8667,dawg what the fuck happen to so and so where did they go too worri bout bitch and fashion they go miss in action,0
8668,day juan at the jim and im in total bitch mode for hope week ty realwalliewal,0
8669,dayum gyp gone have mf think im wipe my face pissi diaper shyt grrrrrr,0
8670,de niro wife in casino is the second biggest cunt of all time first is still georg mother in blow,0
8671,dead af stupid bitch still talk shit 128514;,0
8672,deandr jordan bang dat bitch,0
8673,dear god forgiv u for moral slope of valu shack is just pretti word for perpetu fornic let http co h0urrtndfz,0
8674,dear utah polynesian again stop act black and speak ghetto speak fob you ai not no ghetto niggaz,1
8675,dear von miller karma bitch,0
8676,dear grumpi bitch at gibson no one want to hear about your person life,0
8677,dear inconsider ghetto fuck on the train across from me ya know your phone ha option other than speaker phone right,0
8678,dear ugli hoe stop play hard to get you are alreadi hard to want,0
8679,dear whore do not tell me ca not danc when the only danc you do is open your leg and shake your as like video ho to shitti rap,0
8680,debat femin with gay professor uninform girl and low iq redneck is not my idea of fun wednesday night,0
8681,decent trade for the yanke proven veteran ichiro for some prospect,0
8682,dedic hoe,0
8683,dee gordon get to he can fuck my bitch status with all these sb,0
8684,deede patrick ed sheen timmi dad beavi amp; butthead peter griffin this is just list of some mental retard cartoon charact,1
8685,deez fat hoe kill me ai not seen this much crack sinc they lock meech up lmfao,0
8686,deez hoe be actin up,0
8687,deez nigga pussi so fuck em deez nigga as so bus em,0
8688,defiant go to see that new planet of the ape tonight,0
8689,defin wigga,0
8690,deion bitch,0
8691,dekalb polic are some hoe,0
8692,delet now you bitch as nigga rt quanni quan if the redskin beat u will delet my fuck ig,1
8693,delet this lmao rt sedsince81 bruno mar and el debarg both cop blow from the same nicca but do not mind me tho,0
8694,delusion teabagg think he can stop gay marriag in wisconsin http co sp6o6voydw lgbt teaparti gaymarriag ssm,0
8695,dem hoe be peep out my dougi 128131;,0
8696,dem hoe more 128686; 8220; leanandcuisin this nigga out here fuck retir widow 8220; irsun new race fuck black woman http co tcsiji6a0d 8221; 8221;,0
8697,dem nicca run play too quick,0
8698,denzel did his mf thang in his new movi boy swear oml he play the shit outta that bitch had me in the movi readi to be killer 128526; 128514; 128514; 128175; 128588;,0
8699,denzi boutta be takin erri bodi bitch now,0
8700,de hoe silli goo,0
8701,de popcorn hoe be in da way all the time mannn,0
8702,dese bitch actin like they loyal give dat hoe oscar 127942; 128564; 128530;,0
8703,dese niggaz on dat guala shit http co qcrta7h80x,0
8704,design belt with trash fit is still trash,0
8705,despit the zebra red rocket special portland beat those jersey shore flopper,0
8706,destini child song say my name is the insecur bitch anthem,0
8707,detroit lion bitch,0
8708,detroit nicca but am good in the,0
8709,devin hester bitch,1
8710,dey gave da wrong nicca money,0
8711,dey put u on lockdown cu dey searchin bitch car fa dat dope,0
8712,dey want to renam our main street mlk blvd told dem dat will even scare da color folk away,0
8713,dez is cake up with some bitch or someth caus he not play like dez bryant,0
8714,dhugga dhugga babi kiss nigga bitch perfect no cpr 128068;,0
8715,diabet galor 128514; 128514; 128514; 128514; 128514; rt time colorado health offici recommend pot browni ban http co z59oy20tmp,0
8716,dick game make faith bitch start cheat in,0
8717,dick so littl ugli hoe tryna find me,0
8718,did just see white bitch get lick between her leg by dog nasti fuck,0
8719,did miguel just hulkamania leg drop bitch from the top rope,0
8720,did everyon el parent use to refer to the power puff girl a powder puff girl or were mine just except retard,0
8721,did he say the tastiest cut or cunt,0
8722,did he say wayn chung bitch,0
8723,did la mulatta just refer to herself a darki thejournalista huni gwarbuck tygress,0
8724,did one of the biggest hoe around realli just retweet that 128530;,0
8725,did the italian bird just call janet calzon uncletweet,0
8726,did this bitch realli just ask me do have badg to be in this build while go to my floor white peopl just do not chang at all,0
8727,did we just becom best friend with these hoe on the boat well probabl so but we do not love em tho,0
8728,did you all hear this bundi redneck someon should show him how nigga play,0
8729,did you punk bitch take my salmon cream chees,0
8730,did not get to hit the slope today but snowboard lesson first thing in the morn excit,0
8731,did not know alberta had brampton bitch flourish,0
8732,die twice bitch 8220; divamonroe2uho thank you 128536; 8220; 07cannon divamonroe2uho you are the filthiest hoe of all time http co ju84cixp7z 8221; 8221;,0
8733,diet are not for alcohol bitch be tipsi quick from eat veggi and shit,0
8734,differ between nigger and nigga tupac my og 128175; http co l2fm9cfgfw,0
8735,ding ding ding 128514; 128514; 171; saudiasad sagittarius trash 187;,0
8736,dino in rare form rt baltsneakershow mind your busi hoe rt drewhite3 annual rt baltsneakershow smh webb hurt,0
8737,dirti hoe,0
8738,dirti pop on the counter bitch dirti in it,0
8739,dis be one sexi bitch http co lvcnedp4pt,0
8740,dis bitch wizard 8220; dominicrock55 8220; h8uho snd me nude like dis lol http co 7f2dw6smr8 8221; her couch floatin wtf 8221;,0
8741,dis bitch blowin me man fuck,0
8742,dis bitch by my side and will never be broken http co nd2ytjkxgv,0
8743,dis bitch got these flintston sandal 128530; 128530;,0
8744,dis broad done tag dis nicca video of his si give dome tragic,1
8745,dis hoe got uh dingul nose 127814; 128514; 128514; 128514;,0
8746,dis hoe wasnt dis violent on lotteri ticket 128514; 128514;,0
8747,dis nicca db scooch went in on dat keep tryin,0
8748,dis nicca lame,0
8749,dis niga at da gas station trippin tol his bitch bitch who dnt wana ride wit niga caddi on4 tru up bitch jus shut the fck up lol,0
8750,dis nigga look retard,0
8751,disgust 8220; tonedagawd gtfohhhhh rt 8220; hiitaylorblak mom just bought me pet nigger 128525; http co xej8yv16mn 8221; 8221;,0
8752,disturb feel pressur from isi fanboy al qaeda fanboy resort to celebrating911to reclaim their jihadi bona fide,0
8753,djkhale fool 500000 for ring for nikki that bitch spend good million on her ugli as wig 128514; 128514; 128514;,0
8754,djkhale is retard,0
8755,dnt play with yo girl heart that why her pussi there for,0
8756,do a say soo 128545; 128074; muthaafuckin hoe 128514; 128514;,0
8757,do bird have dong how do they mate help me am an adult who doe not know how anim sex work,0
8758,do girl wear bathrob still cuz have realli cute fuzzi 60 bathrob from victoria secret is that even ok to wear 128589;,0
8759,do these glass make my cunt look fat http co pgsvqt9p2d,0
8760,do we love these hoe 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514; 128514;,0
8761,do all rememb when twitter took away karruech verifi check after chris brown broke up with her lmao stupid bitch,0
8762,do you ever look zayn and be like he cunt be reel emabiggestfans1d,0
8763,do you expect me to be cute with you oh hell no am not bitch cute get you plant in relationship; relationship you will hate,0
8764,do you have nicknam what is it 8212; tator tator tot tightey whitey whitey jr taylor whitey pant agent ti http co xlbhdjfbf4,0
8765,do you know where grew up skippi mouzon brother psherm07 echoeserr gigg423 jstines3,0
8766,do you realli believ peopl evolv from ape 8212; not realli am quiet convinc with the evolut of man but http co 1rswgnpltc,0
8767,do your dick hang low do it wobbl to and fro can you tie it in knot can you stick it in hoe,0
8768,doe sza have freckl on her pussi too,0
8769,doe it bother anyon el that the planet of the ape timelin make no sen,0
8770,dog think it is nigga dyke wa wonder the same rt thisisyoungdj is the person that sing no flex zone male or femal,0
8771,doing her thang for you shoutout that real bitch,0
8772,dom call me bitch boy,0
8773,domino moonlit lake velvet underground honey whiskey white trash heaven accept your ridicul but just tonight,0
8774,don 8217;t believ ap 8217;s ho hum tone latest poll is great news for republican hot air http co 5hhrflfp13,0
8775,do not me you bitch,0
8776,do not hillari verbal respons and aggress interact suggest either brain damag or need for med or mayb she is just bitch,0
8777,do not act all shi bitch slop that up,0
8778,do not be broke hoe hate on paid hoe pimpchampaign,0
8779,do not be fool wrap your tool unless you wanna be ratchet white bitch at the clinic with babi daddi she is appar exempt,0
8780,do not be littl bitch or will do this to you http co dty2geavk,0
8781,do not be pussi,0
8782,do not be fool kickit with nigga and bitch older then you so,0
8783,do not be mad caus yo bitch choosin,0
8784,do not be mad caus yo bitch choosin and put her as in the jacuzzi splash,0
8785,do not be no bitch amp; not speak when initi friend hello,0
8786,do not be use teeth hoe that is childish,0
8787,do not blame me blame ya bitch ca not help she want nigga,0
8788,do not bring dat polic as nicca round me,0
8789,do not concern yourself wit my mingl with other bitch,0
